Start date/time,End date/time,Total (grid consumption) [MWh]
"Mar 15, 2024 1:00 AM","Mar 15, 2024 2:00 AM","46,662.50"
"Mar 15, 2024 2:00 AM","Mar 15, 2024 3:00 AM","45,437.25"
"Mar 15, 2024 3:00 AM","Mar 15, 2024 4:00 AM","46,427.75"
"Mar 15, 2024 4:00 AM","Mar 15, 2024 5:00 AM","47,745.25"
"Mar 15, 2024 5:00 AM","Mar 15, 2024 6:00 AM","51,078.75"
"Mar 15, 2024 6:00 AM","Mar 15, 2024 7:00 AM","57,584.00"
"Mar 15, 2024 7:00 AM","Mar 15, 2024 8:00 AM","62,561.75"
"Mar 15, 2024 8:00 AM","Mar 15, 2024 9:00 AM","65,647.75"
"Mar 15, 2024 9:00 AM","Mar 15, 2024 10:00 AM","65,129.25"
"Mar 15, 2024 10:00 AM","Mar 15, 2024 11:00 AM","65,386.75"
"Mar 15, 2024 11:00 AM","Mar 15, 2024 12:00 PM","66,127.00"
"Mar 15, 2024 12:00 PM","Mar 15, 2024 1:00 PM","65,219.25"
"Mar 15, 2024 1:00 PM","Mar 15, 2024 2:00 PM","63,530.25"
"Mar 15, 2024 2:00 PM","Mar 15, 2024 3:00 PM","61,862.25"
"Mar 15, 2024 3:00 PM","Mar 15, 2024 4:00 PM","60,347.00"
"Mar 15, 2024 4:00 PM","Mar 15, 2024 5:00 PM","60,402.75"
"Mar 15, 2024 5:00 PM","Mar 15, 2024 6:00 PM","61,771.50"
"Mar 15, 2024 6:00 PM","Mar 15, 2024 7:00 PM","63,023.25"
"Mar 15, 2024 7:00 PM","Mar 15, 2024 8:00 PM","62,874.75"
"Mar 15, 2024 8:00 PM","Mar 15, 2024 9:00 PM","59,596.50"
"Mar 15, 2024 9:00 PM","Mar 15, 2024 10:00 PM","55,742.50"
"Mar 15, 2024 10:00 PM","Mar 15, 2024 11:00 PM","51,996.50"
"Mar 15, 2024 11:00 PM","Mar 16, 2024 12:00 AM","48,464.75"
"Mar 16, 2024 12:00 AM","Mar 16, 2024 1:00 AM","45,529.00"
"Mar 16, 2024 1:00 AM","Mar 16, 2024 2:00 AM","43,939.75"
"Mar 16, 2024 2:00 AM","Mar 16, 2024 3:00 AM","42,914.75"
"Mar 16, 2024 3:00 AM","Mar 16, 2024 4:00 AM","43,163.50"
"Mar 16, 2024 4:00 AM","Mar 16, 2024 5:00 AM","43,912.50"
"Mar 16, 2024 5:00 AM","Mar 16, 2024 6:00 AM","43,846.75"
"Mar 16, 2024 6:00 AM","Mar 16, 2024 7:00 AM","45,418.00"
"Mar 16, 2024 7:00 AM","Mar 16, 2024 8:00 AM","47,901.00"
"Mar 16, 2024 8:00 AM","Mar 16, 2024 9:00 AM","50,840.25"
"Mar 16, 2024 9:00 AM","Mar 16, 2024 10:00 AM","53,568.75"
"Mar 16, 2024 10:00 AM","Mar 16, 2024 11:00 AM","55,985.50"
"Mar 16, 2024 11:00 AM","Mar 16, 2024 12:00 PM","58,135.00"
"Mar 16, 2024 12:00 PM","Mar 16, 2024 1:00 PM","57,965.50"
"Mar 16, 2024 1:00 PM","Mar 16, 2024 2:00 PM","56,323.50"
"Mar 16, 2024 2:00 PM","Mar 16, 2024 3:00 PM","54,781.75"
"Mar 16, 2024 3:00 PM","Mar 16, 2024 4:00 PM","53,651.25"
"Mar 16, 2024 4:00 PM","Mar 16, 2024 5:00 PM","53,057.00"
"Mar 16, 2024 5:00 PM","Mar 16, 2024 6:00 PM","54,366.00"
"Mar 16, 2024 6:00 PM","Mar 16, 2024 7:00 PM","56,716.50"
"Mar 16, 2024 7:00 PM","Mar 16, 2024 8:00 PM","56,498.00"
"Mar 16, 2024 8:00 PM","Mar 16, 2024 9:00 PM","53,470.75"
"Mar 16, 2024 9:00 PM","Mar 16, 2024 10:00 PM","50,614.50"
"Mar 16, 2024 10:00 PM","Mar 16, 2024 11:00 PM","48,699.75"
"Mar 16, 2024 11:00 PM","Mar 17, 2024 12:00 AM","45,862.50"
"Mar 17, 2024 12:00 AM","Mar 17, 2024 1:00 AM","43,432.25"
"Mar 17, 2024 1:00 AM","Mar 17, 2024 2:00 AM","41,411.25"
"Mar 17, 2024 2:00 AM","Mar 17, 2024 3:00 AM","40,622.00"
"Mar 17, 2024 3:00 AM","Mar 17, 2024 4:00 AM","40,454.75"
"Mar 17, 2024 4:00 AM","Mar 17, 2024 5:00 AM","40,827.75"
"Mar 17, 2024 5:00 AM","Mar 17, 2024 6:00 AM","40,857.50"
"Mar 17, 2024 6:00 AM","Mar 17, 2024 7:00 AM","40,450.75"
"Mar 17, 2024 7:00 AM","Mar 17, 2024 8:00 AM","41,975.75"
"Mar 17, 2024 8:00 AM","Mar 17, 2024 9:00 AM","45,211.25"
"Mar 17, 2024 9:00 AM","Mar 17, 2024 10:00 AM","48,185.75"
"Mar 17, 2024 10:00 AM","Mar 17, 2024 11:00 AM","49,505.00"
"Mar 17, 2024 11:00 AM","Mar 17, 2024 12:00 PM","50,319.00"
"Mar 17, 2024 12:00 PM","Mar 17, 2024 1:00 PM","49,757.75"
"Mar 17, 2024 1:00 PM","Mar 17, 2024 2:00 PM","47,338.75"
"Mar 17, 2024 2:00 PM","Mar 17, 2024 3:00 PM","45,578.25"
"Mar 17, 2024 3:00 PM","Mar 17, 2024 4:00 PM","44,852.75"
"Mar 17, 2024 4:00 PM","Mar 17, 2024 5:00 PM","45,675.00"
"Mar 17, 2024 5:00 PM","Mar 17, 2024 6:00 PM","48,731.50"
"Mar 17, 2024 6:00 PM","Mar 17, 2024 7:00 PM","52,242.75"
"Mar 17, 2024 7:00 PM","Mar 17, 2024 8:00 PM","52,657.75"
"Mar 17, 2024 8:00 PM","Mar 17, 2024 9:00 PM","50,537.75"
"Mar 17, 2024 9:00 PM","Mar 17, 2024 10:00 PM","48,986.25"
"Mar 17, 2024 10:00 PM","Mar 17, 2024 11:00 PM","47,893.50"
"Mar 17, 2024 11:00 PM","Mar 18, 2024 12:00 AM","45,195.75"
"Mar 18, 2024 12:00 AM","Mar 18, 2024 1:00 AM","43,414.50"
"Mar 18, 2024 1:00 AM","Mar 18, 2024 2:00 AM","42,313.75"
"Mar 18, 2024 2:00 AM","Mar 18, 2024 3:00 AM","41,898.25"
"Mar 18, 2024 3:00 AM","Mar 18, 2024 4:00 AM","42,398.00"
"Mar 18, 2024 4:00 AM","Mar 18, 2024 5:00 AM","44,217.25"
"Mar 18, 2024 5:00 AM","Mar 18, 2024 6:00 AM","48,252.25"
"Mar 18, 2024 6:00 AM","Mar 18, 2024 7:00 AM","55,744.75"
"Mar 18, 2024 7:00 AM","Mar 18, 2024 8:00 AM","60,824.75"
"Mar 18, 2024 8:00 AM","Mar 18, 2024 9:00 AM","64,218.25"
"Mar 18, 2024 9:00 AM","Mar 18, 2024 10:00 AM","65,302.75"
"Mar 18, 2024 10:00 AM","Mar 18, 2024 11:00 AM","65,820.25"
"Mar 18, 2024 11:00 AM","Mar 18, 2024 12:00 PM","65,787.25"
"Mar 18, 2024 12:00 PM","Mar 18, 2024 1:00 PM","65,491.50"
"Mar 18, 2024 1:00 PM","Mar 18, 2024 2:00 PM","63,896.25"
"Mar 18, 2024 2:00 PM","Mar 18, 2024 3:00 PM","62,999.75"
"Mar 18, 2024 3:00 PM","Mar 18, 2024 4:00 PM","61,861.25"
"Mar 18, 2024 4:00 PM","Mar 18, 2024 5:00 PM","61,111.75"
"Mar 18, 2024 5:00 PM","Mar 18, 2024 6:00 PM","62,207.25"
"Mar 18, 2024 6:00 PM","Mar 18, 2024 7:00 PM","64,455.00"
"Mar 18, 2024 7:00 PM","Mar 18, 2024 8:00 PM","64,460.25"
"Mar 18, 2024 8:00 PM","Mar 18, 2024 9:00 PM","60,867.25"
"Mar 18, 2024 9:00 PM","Mar 18, 2024 10:00 PM","57,299.50"
"Mar 18, 2024 10:00 PM","Mar 18, 2024 11:00 PM","53,941.50"
"Mar 18, 2024 11:00 PM","Mar 19, 2024 12:00 AM","50,511.50"
"Mar 19, 2024 12:00 AM","Mar 19, 2024 1:00 AM","47,930.00"
"Mar 19, 2024 1:00 AM","Mar 19, 2024 2:00 AM","46,829.50"
"Mar 19, 2024 2:00 AM","Mar 19, 2024 3:00 AM","46,212.25"
"Mar 19, 2024 3:00 AM","Mar 19, 2024 4:00 AM","46,924.75"
"Mar 19, 2024 4:00 AM","Mar 19, 2024 5:00 AM","48,131.75"
"Mar 19, 2024 5:00 AM","Mar 19, 2024 6:00 AM","51,280.00"
"Mar 19, 2024 6:00 AM","Mar 19, 2024 7:00 AM","58,314.75"
"Mar 19, 2024 7:00 AM","Mar 19, 2024 8:00 AM","62,952.75"
"Mar 19, 2024 8:00 AM","Mar 19, 2024 9:00 AM","65,732.00"
"Mar 19, 2024 9:00 AM","Mar 19, 2024 10:00 AM","66,909.75"
"Mar 19, 2024 10:00 AM","Mar 19, 2024 11:00 AM","66,242.25"
"Mar 19, 2024 11:00 AM","Mar 19, 2024 12:00 PM","65,188.25"
"Mar 19, 2024 12:00 PM","Mar 19, 2024 1:00 PM","62,297.25"
"Mar 19, 2024 1:00 PM","Mar 19, 2024 2:00 PM","60,920.75"
"Mar 19, 2024 2:00 PM","Mar 19, 2024 3:00 PM","60,965.00"
"Mar 19, 2024 3:00 PM","Mar 19, 2024 4:00 PM","60,411.75"
"Mar 19, 2024 4:00 PM","Mar 19, 2024 5:00 PM","60,001.50"
"Mar 19, 2024 5:00 PM","Mar 19, 2024 6:00 PM","61,448.25"
"Mar 19, 2024 6:00 PM","Mar 19, 2024 7:00 PM","64,156.00"
"Mar 19, 2024 7:00 PM","Mar 19, 2024 8:00 PM","64,160.75"
"Mar 19, 2024 8:00 PM","Mar 19, 2024 9:00 PM","60,762.50"
"Mar 19, 2024 9:00 PM","Mar 19, 2024 10:00 PM","57,067.75"
"Mar 19, 2024 10:00 PM","Mar 19, 2024 11:00 PM","53,500.25"
"Mar 19, 2024 11:00 PM","Mar 20, 2024 12:00 AM","49,481.00"
"Mar 20, 2024 12:00 AM","Mar 20, 2024 1:00 AM","46,841.50"
"Mar 20, 2024 1:00 AM","Mar 20, 2024 2:00 AM","45,972.25"
"Mar 20, 2024 2:00 AM","Mar 20, 2024 3:00 AM","45,498.00"
"Mar 20, 2024 3:00 AM","Mar 20, 2024 4:00 AM","45,663.00"
"Mar 20, 2024 4:00 AM","Mar 20, 2024 5:00 AM","46,842.00"
"Mar 20, 2024 5:00 AM","Mar 20, 2024 6:00 AM","50,243.25"
"Mar 20, 2024 6:00 AM","Mar 20, 2024 7:00 AM","56,909.25"
"Mar 20, 2024 7:00 AM","Mar 20, 2024 8:00 AM","61,438.50"
"Mar 20, 2024 8:00 AM","Mar 20, 2024 9:00 AM","63,790.75"
"Mar 20, 2024 9:00 AM","Mar 20, 2024 10:00 AM","63,398.25"
"Mar 20, 2024 10:00 AM","Mar 20, 2024 11:00 AM","62,974.00"
"Mar 20, 2024 11:00 AM","Mar 20, 2024 12:00 PM","62,480.25"
"Mar 20, 2024 12:00 PM","Mar 20, 2024 1:00 PM","61,577.75"
"Mar 20, 2024 1:00 PM","Mar 20, 2024 2:00 PM","60,811.50"
"Mar 20, 2024 2:00 PM","Mar 20, 2024 3:00 PM","59,817.75"
"Mar 20, 2024 3:00 PM","Mar 20, 2024 4:00 PM","58,940.00"
"Mar 20, 2024 4:00 PM","Mar 20, 2024 5:00 PM","58,667.75"
"Mar 20, 2024 5:00 PM","Mar 20, 2024 6:00 PM","60,262.50"
"Mar 20, 2024 6:00 PM","Mar 20, 2024 7:00 PM","63,056.25"
"Mar 20, 2024 7:00 PM","Mar 20, 2024 8:00 PM","63,099.75"
"Mar 20, 2024 8:00 PM","Mar 20, 2024 9:00 PM","59,663.00"
"Mar 20, 2024 9:00 PM","Mar 20, 2024 10:00 PM","55,902.25"
"Mar 20, 2024 10:00 PM","Mar 20, 2024 11:00 PM","52,622.25"
"Mar 20, 2024 11:00 PM","Mar 21, 2024 12:00 AM","49,117.50"
"Mar 21, 2024 12:00 AM","Mar 21, 2024 1:00 AM","46,540.25"
"Mar 21, 2024 1:00 AM","Mar 21, 2024 2:00 AM","44,775.25"
"Mar 21, 2024 2:00 AM","Mar 21, 2024 3:00 AM","44,044.75"
"Mar 21, 2024 3:00 AM","Mar 21, 2024 4:00 AM","44,446.00"
"Mar 21, 2024 4:00 AM","Mar 21, 2024 5:00 AM","46,017.25"
"Mar 21, 2024 5:00 AM","Mar 21, 2024 6:00 AM","49,874.25"
"Mar 21, 2024 6:00 AM","Mar 21, 2024 7:00 AM","56,608.50"
"Mar 21, 2024 7:00 AM","Mar 21, 2024 8:00 AM","60,608.75"
"Mar 21, 2024 8:00 AM","Mar 21, 2024 9:00 AM","63,212.25"
"Mar 21, 2024 9:00 AM","Mar 21, 2024 10:00 AM","64,254.75"
"Mar 21, 2024 10:00 AM","Mar 21, 2024 11:00 AM","64,409.25"
"Mar 21, 2024 11:00 AM","Mar 21, 2024 12:00 PM","64,081.00"
"Mar 21, 2024 12:00 PM","Mar 21, 2024 1:00 PM","63,302.50"
"Mar 21, 2024 1:00 PM","Mar 21, 2024 2:00 PM","62,393.75"
"Mar 21, 2024 2:00 PM","Mar 21, 2024 3:00 PM","61,521.00"
"Mar 21, 2024 3:00 PM","Mar 21, 2024 4:00 PM","60,286.25"
"Mar 21, 2024 4:00 PM","Mar 21, 2024 5:00 PM","59,850.00"
"Mar 21, 2024 5:00 PM","Mar 21, 2024 6:00 PM","61,900.00"
"Mar 21, 2024 6:00 PM","Mar 21, 2024 7:00 PM","64,266.50"
"Mar 21, 2024 7:00 PM","Mar 21, 2024 8:00 PM","64,170.25"
"Mar 21, 2024 8:00 PM","Mar 21, 2024 9:00 PM","61,086.75"
"Mar 21, 2024 9:00 PM","Mar 21, 2024 10:00 PM","57,231.00"
"Mar 21, 2024 10:00 PM","Mar 21, 2024 11:00 PM","54,001.50"
"Mar 21, 2024 11:00 PM","Mar 22, 2024 12:00 AM","49,977.25"
"Mar 22, 2024 12:00 AM","Mar 22, 2024 1:00 AM","47,120.00"
"Mar 22, 2024 1:00 AM","Mar 22, 2024 2:00 AM","45,855.00"
"Mar 22, 2024 2:00 AM","Mar 22, 2024 3:00 AM","45,695.75"
"Mar 22, 2024 3:00 AM","Mar 22, 2024 4:00 AM","46,086.50"
"Mar 22, 2024 4:00 AM","Mar 22, 2024 5:00 AM","47,330.25"
"Mar 22, 2024 5:00 AM","Mar 22, 2024 6:00 AM","50,577.25"
"Mar 22, 2024 6:00 AM","Mar 22, 2024 7:00 AM","56,587.50"
"Mar 22, 2024 7:00 AM","Mar 22, 2024 8:00 AM","61,017.75"
"Mar 22, 2024 8:00 AM","Mar 22, 2024 9:00 AM","63,720.00"
"Mar 22, 2024 9:00 AM","Mar 22, 2024 10:00 AM","63,797.25"
"Mar 22, 2024 10:00 AM","Mar 22, 2024 11:00 AM","64,898.00"
"Mar 22, 2024 11:00 AM","Mar 22, 2024 12:00 PM","65,724.75"
"Mar 22, 2024 12:00 PM","Mar 22, 2024 1:00 PM","64,649.00"
"Mar 22, 2024 1:00 PM","Mar 22, 2024 2:00 PM","63,224.50"
"Mar 22, 2024 2:00 PM","Mar 22, 2024 3:00 PM","61,472.75"
"Mar 22, 2024 3:00 PM","Mar 22, 2024 4:00 PM","60,006.75"
"Mar 22, 2024 4:00 PM","Mar 22, 2024 5:00 PM","59,955.75"
"Mar 22, 2024 5:00 PM","Mar 22, 2024 6:00 PM","61,173.75"
"Mar 22, 2024 6:00 PM","Mar 22, 2024 7:00 PM","62,772.75"
"Mar 22, 2024 7:00 PM","Mar 22, 2024 8:00 PM","62,201.00"
"Mar 22, 2024 8:00 PM","Mar 22, 2024 9:00 PM","58,815.75"
"Mar 22, 2024 9:00 PM","Mar 22, 2024 10:00 PM","55,319.75"
"Mar 22, 2024 10:00 PM","Mar 22, 2024 11:00 PM","52,217.00"
"Mar 22, 2024 11:00 PM","Mar 23, 2024 12:00 AM","48,564.00"
"Mar 23, 2024 12:00 AM","Mar 23, 2024 1:00 AM","45,677.75"
"Mar 23, 2024 1:00 AM","Mar 23, 2024 2:00 AM","43,322.25"
"Mar 23, 2024 2:00 AM","Mar 23, 2024 3:00 AM","41,957.00"
"Mar 23, 2024 3:00 AM","Mar 23, 2024 4:00 AM","41,683.00"
"Mar 23, 2024 4:00 AM","Mar 23, 2024 5:00 AM","41,551.75"
"Mar 23, 2024 5:00 AM","Mar 23, 2024 6:00 AM","41,516.50"
"Mar 23, 2024 6:00 AM","Mar 23, 2024 7:00 AM","42,648.50"
"Mar 23, 2024 7:00 AM","Mar 23, 2024 8:00 AM","45,608.75"
"Mar 23, 2024 8:00 AM","Mar 23, 2024 9:00 AM","49,076.00"
"Mar 23, 2024 9:00 AM","Mar 23, 2024 10:00 AM","51,877.25"
"Mar 23, 2024 10:00 AM","Mar 23, 2024 11:00 AM","54,283.25"
"Mar 23, 2024 11:00 AM","Mar 23, 2024 12:00 PM","55,889.00"
"Mar 23, 2024 12:00 PM","Mar 23, 2024 1:00 PM","55,415.25"
"Mar 23, 2024 1:00 PM","Mar 23, 2024 2:00 PM","53,486.50"
"Mar 23, 2024 2:00 PM","Mar 23, 2024 3:00 PM","52,316.50"
"Mar 23, 2024 3:00 PM","Mar 23, 2024 4:00 PM","52,132.75"
"Mar 23, 2024 4:00 PM","Mar 23, 2024 5:00 PM","52,062.75"
"Mar 23, 2024 5:00 PM","Mar 23, 2024 6:00 PM","53,497.50"
"Mar 23, 2024 6:00 PM","Mar 23, 2024 7:00 PM","55,736.50"
"Mar 23, 2024 7:00 PM","Mar 23, 2024 8:00 PM","55,805.75"
"Mar 23, 2024 8:00 PM","Mar 23, 2024 9:00 PM","52,929.00"
"Mar 23, 2024 9:00 PM","Mar 23, 2024 10:00 PM","50,068.75"
"Mar 23, 2024 10:00 PM","Mar 23, 2024 11:00 PM","48,647.50"
"Mar 23, 2024 11:00 PM","Mar 24, 2024 12:00 AM","46,095.50"
"Mar 24, 2024 12:00 AM","Mar 24, 2024 1:00 AM","43,626.50"
"Mar 24, 2024 1:00 AM","Mar 24, 2024 2:00 AM","42,276.50"
"Mar 24, 2024 2:00 AM","Mar 24, 2024 3:00 AM","41,299.50"
"Mar 24, 2024 3:00 AM","Mar 24, 2024 4:00 AM","40,935.25"
"Mar 24, 2024 4:00 AM","Mar 24, 2024 5:00 AM","40,821.25"
"Mar 24, 2024 5:00 AM","Mar 24, 2024 6:00 AM","40,673.75"
"Mar 24, 2024 6:00 AM","Mar 24, 2024 7:00 AM","40,883.50"
"Mar 24, 2024 7:00 AM","Mar 24, 2024 8:00 AM","43,057.50"
"Mar 24, 2024 8:00 AM","Mar 24, 2024 9:00 AM","46,245.50"
"Mar 24, 2024 9:00 AM","Mar 24, 2024 10:00 AM","49,343.50"
"Mar 24, 2024 10:00 AM","Mar 24, 2024 11:00 AM","51,157.50"
"Mar 24, 2024 11:00 AM","Mar 24, 2024 12:00 PM","53,429.00"
"Mar 24, 2024 12:00 PM","Mar 24, 2024 1:00 PM","52,986.00"
"Mar 24, 2024 1:00 PM","Mar 24, 2024 2:00 PM","51,025.50"
"Mar 24, 2024 2:00 PM","Mar 24, 2024 3:00 PM","49,602.00"
"Mar 24, 2024 3:00 PM","Mar 24, 2024 4:00 PM","48,588.00"
"Mar 24, 2024 4:00 PM","Mar 24, 2024 5:00 PM","48,262.75"
"Mar 24, 2024 5:00 PM","Mar 24, 2024 6:00 PM","50,290.00"
"Mar 24, 2024 6:00 PM","Mar 24, 2024 7:00 PM","53,251.75"
"Mar 24, 2024 7:00 PM","Mar 24, 2024 8:00 PM","53,301.25"
"Mar 24, 2024 8:00 PM","Mar 24, 2024 9:00 PM","51,376.50"
"Mar 24, 2024 9:00 PM","Mar 24, 2024 10:00 PM","50,098.25"
"Mar 24, 2024 10:00 PM","Mar 24, 2024 11:00 PM","48,532.50"
"Mar 24, 2024 11:00 PM","Mar 25, 2024 12:00 AM","45,847.25"
"Mar 25, 2024 12:00 AM","Mar 25, 2024 1:00 AM","44,258.75"
"Mar 25, 2024 1:00 AM","Mar 25, 2024 2:00 AM","42,967.50"
"Mar 25, 2024 2:00 AM","Mar 25, 2024 3:00 AM","42,332.00"
"Mar 25, 2024 3:00 AM","Mar 25, 2024 4:00 AM","42,354.00"
"Mar 25, 2024 4:00 AM","Mar 25, 2024 5:00 AM","44,353.25"
"Mar 25, 2024 5:00 AM","Mar 25, 2024 6:00 AM","48,558.25"
"Mar 25, 2024 6:00 AM","Mar 25, 2024 7:00 AM","55,256.25"
"Mar 25, 2024 7:00 AM","Mar 25, 2024 8:00 AM","59,515.25"
"Mar 25, 2024 8:00 AM","Mar 25, 2024 9:00 AM","62,270.75"
"Mar 25, 2024 9:00 AM","Mar 25, 2024 10:00 AM","62,640.75"
"Mar 25, 2024 10:00 AM","Mar 25, 2024 11:00 AM","62,319.75"
"Mar 25, 2024 11:00 AM","Mar 25, 2024 12:00 PM","62,210.00"
"Mar 25, 2024 12:00 PM","Mar 25, 2024 1:00 PM","61,060.50"
"Mar 25, 2024 1:00 PM","Mar 25, 2024 2:00 PM","59,687.75"
"Mar 25, 2024 2:00 PM","Mar 25, 2024 3:00 PM","57,812.25"
"Mar 25, 2024 3:00 PM","Mar 25, 2024 4:00 PM","57,224.00"
"Mar 25, 2024 4:00 PM","Mar 25, 2024 5:00 PM","57,237.25"
"Mar 25, 2024 5:00 PM","Mar 25, 2024 6:00 PM","58,911.00"
"Mar 25, 2024 6:00 PM","Mar 25, 2024 7:00 PM","61,677.50"
"Mar 25, 2024 7:00 PM","Mar 25, 2024 8:00 PM","62,372.25"
"Mar 25, 2024 8:00 PM","Mar 25, 2024 9:00 PM","59,215.00"
"Mar 25, 2024 9:00 PM","Mar 25, 2024 10:00 PM","55,859.25"
"Mar 25, 2024 10:00 PM","Mar 25, 2024 11:00 PM","53,048.75"
"Mar 25, 2024 11:00 PM","Mar 26, 2024 12:00 AM","49,738.75"
"Mar 26, 2024 12:00 AM","Mar 26, 2024 1:00 AM","46,814.25"
"Mar 26, 2024 1:00 AM","Mar 26, 2024 2:00 AM","45,627.50"
"Mar 26, 2024 2:00 AM","Mar 26, 2024 3:00 AM","44,700.75"
"Mar 26, 2024 3:00 AM","Mar 26, 2024 4:00 AM","45,595.00"
"Mar 26, 2024 4:00 AM","Mar 26, 2024 5:00 AM","47,269.75"
"Mar 26, 2024 5:00 AM","Mar 26, 2024 6:00 AM","51,339.00"
"Mar 26, 2024 6:00 AM","Mar 26, 2024 7:00 AM","57,158.75"
"Mar 26, 2024 7:00 AM","Mar 26, 2024 8:00 AM","61,928.50"
"Mar 26, 2024 8:00 AM","Mar 26, 2024 9:00 AM","64,682.25"
"Mar 26, 2024 9:00 AM","Mar 26, 2024 10:00 AM","65,069.50"
"Mar 26, 2024 10:00 AM","Mar 26, 2024 11:00 AM","64,338.50"
"Mar 26, 2024 11:00 AM","Mar 26, 2024 12:00 PM","64,240.50"
"Mar 26, 2024 12:00 PM","Mar 26, 2024 1:00 PM","63,019.00"
"Mar 26, 2024 1:00 PM","Mar 26, 2024 2:00 PM","62,041.25"
"Mar 26, 2024 2:00 PM","Mar 26, 2024 3:00 PM","59,708.25"
"Mar 26, 2024 3:00 PM","Mar 26, 2024 4:00 PM","59,014.00"
"Mar 26, 2024 4:00 PM","Mar 26, 2024 5:00 PM","59,936.00"
"Mar 26, 2024 5:00 PM","Mar 26, 2024 6:00 PM","61,082.50"
"Mar 26, 2024 6:00 PM","Mar 26, 2024 7:00 PM","63,063.00"
"Mar 26, 2024 7:00 PM","Mar 26, 2024 8:00 PM","64,297.75"
"Mar 26, 2024 8:00 PM","Mar 26, 2024 9:00 PM","61,870.50"
"Mar 26, 2024 9:00 PM","Mar 26, 2024 10:00 PM","58,262.00"
"Mar 26, 2024 10:00 PM","Mar 26, 2024 11:00 PM","54,572.50"
"Mar 26, 2024 11:00 PM","Mar 27, 2024 12:00 AM","51,164.75"
"Mar 27, 2024 12:00 AM","Mar 27, 2024 1:00 AM","48,397.50"
"Mar 27, 2024 1:00 AM","Mar 27, 2024 2:00 AM","45,970.75"
"Mar 27, 2024 2:00 AM","Mar 27, 2024 3:00 AM","45,262.75"
"Mar 27, 2024 3:00 AM","Mar 27, 2024 4:00 AM","45,854.50"
"Mar 27, 2024 4:00 AM","Mar 27, 2024 5:00 AM","47,234.75"
"Mar 27, 2024 5:00 AM","Mar 27, 2024 6:00 AM","51,081.25"
"Mar 27, 2024 6:00 AM","Mar 27, 2024 7:00 AM","56,183.50"
"Mar 27, 2024 7:00 AM","Mar 27, 2024 8:00 AM","61,316.75"
"Mar 27, 2024 8:00 AM","Mar 27, 2024 9:00 AM","64,011.25"
"Mar 27, 2024 9:00 AM","Mar 27, 2024 10:00 AM","64,835.00"
"Mar 27, 2024 10:00 AM","Mar 27, 2024 11:00 AM","62,946.50"
"Mar 27, 2024 11:00 AM","Mar 27, 2024 12:00 PM","62,568.50"
"Mar 27, 2024 12:00 PM","Mar 27, 2024 1:00 PM","62,870.75"
"Mar 27, 2024 1:00 PM","Mar 27, 2024 2:00 PM","61,966.25"
"Mar 27, 2024 2:00 PM","Mar 27, 2024 3:00 PM","61,369.25"
"Mar 27, 2024 3:00 PM","Mar 27, 2024 4:00 PM","60,863.75"
"Mar 27, 2024 4:00 PM","Mar 27, 2024 5:00 PM","60,468.00"
"Mar 27, 2024 5:00 PM","Mar 27, 2024 6:00 PM","61,321.75"
"Mar 27, 2024 6:00 PM","Mar 27, 2024 7:00 PM","62,757.50"
"Mar 27, 2024 7:00 PM","Mar 27, 2024 8:00 PM","62,669.50"
"Mar 27, 2024 8:00 PM","Mar 27, 2024 9:00 PM","59,664.00"
"Mar 27, 2024 9:00 PM","Mar 27, 2024 10:00 PM","56,256.50"
"Mar 27, 2024 10:00 PM","Mar 27, 2024 11:00 PM","52,953.00"
"Mar 27, 2024 11:00 PM","Mar 28, 2024 12:00 AM","49,379.25"
"Mar 28, 2024 12:00 AM","Mar 28, 2024 1:00 AM","46,414.50"
"Mar 28, 2024 1:00 AM","Mar 28, 2024 2:00 AM","44,870.50"
"Mar 28, 2024 2:00 AM","Mar 28, 2024 3:00 AM","44,895.25"
"Mar 28, 2024 3:00 AM","Mar 28, 2024 4:00 AM","46,565.75"
"Mar 28, 2024 4:00 AM","Mar 28, 2024 5:00 AM","47,651.25"
"Mar 28, 2024 5:00 AM","Mar 28, 2024 6:00 AM","50,277.25"
"Mar 28, 2024 6:00 AM","Mar 28, 2024 7:00 AM","55,887.00"
"Mar 28, 2024 7:00 AM","Mar 28, 2024 8:00 AM","60,311.25"
"Mar 28, 2024 8:00 AM","Mar 28, 2024 9:00 AM","62,827.25"
"Mar 28, 2024 9:00 AM","Mar 28, 2024 10:00 AM","63,116.00"
"Mar 28, 2024 10:00 AM","Mar 28, 2024 11:00 AM","62,662.25"
"Mar 28, 2024 11:00 AM","Mar 28, 2024 12:00 PM","64,293.75"
"Mar 28, 2024 12:00 PM","Mar 28, 2024 1:00 PM","63,628.00"
"Mar 28, 2024 1:00 PM","Mar 28, 2024 2:00 PM","62,698.75"
"Mar 28, 2024 2:00 PM","Mar 28, 2024 3:00 PM","61,554.25"
"Mar 28, 2024 3:00 PM","Mar 28, 2024 4:00 PM","60,827.00"
"Mar 28, 2024 4:00 PM","Mar 28, 2024 5:00 PM","59,813.00"
"Mar 28, 2024 5:00 PM","Mar 28, 2024 6:00 PM","59,657.75"
"Mar 28, 2024 6:00 PM","Mar 28, 2024 7:00 PM","60,175.00"
"Mar 28, 2024 7:00 PM","Mar 28, 2024 8:00 PM","61,176.25"
"Mar 28, 2024 8:00 PM","Mar 28, 2024 9:00 PM","57,591.75"
