start date/time,temperature_2m ,precipitation (mm),rain (mm),snowfall (cm),weather_code (wmo code),wind_speed_100m (km/h),relative_humidity_2m (%),day_price,grid_load,,,,Year,Month,Day,Hour,day of the week
11/01/2023 06:00,5.1,0,0,0,3,36.7,,57.88,"59,760.50",,,,2023,1,11,6,Wednesday
11/01/2023 07:00,5.3,0,0,0,3,35.7,,91.11,"65,888.50",,,,2023,1,11,7,Wednesday
11/01/2023 08:00,5.8,0,0,0,3,34.8,,127.44,"68,420.25",,,,2023,1,11,8,Wednesday
11/01/2023 09:00,6.2,0.1,0.1,0,51,33.9,,129.74,"68,045.25",,,,2023,1,11,9,Wednesday
11/01/2023 10:00,6.3,0.6,0.6,0,53,32.8,,131.71,"68,150.50",,,,2023,1,11,10,Wednesday
11/01/2023 11:00,7.1,0,0,0,3,32.2,,130.02,"68,848.50",,,,2023,1,11,11,Wednesday
11/01/2023 12:00,8,0.1,0.1,0,51,31.5,,117.47,"67,895.00",,,,2023,1,11,12,Wednesday
11/01/2023 13:00,7.2,0.4,0.4,0,51,27.4,,110.54,"66,679.25",,,,2023,1,11,13,Wednesday
11/01/2023 14:00,7.5,1,1,0,55,29.2,,115.74,"65,970.50",,,,2023,1,11,14,Wednesday
11/01/2023 15:00,7.7,1.4,1.4,0,61,31.3,,117.7,"65,235.25",,,,2023,1,11,15,Wednesday
11/01/2023 16:00,7.8,1.8,1.8,0,61,29.1,,119.2,"65,690.25",,,,2023,1,11,16,Wednesday
11/01/2023 17:00,7.9,0.9,0.9,0,53,27.6,,132.39,"68,357.00",,,,2023,1,11,17,Wednesday
11/01/2023 18:00,7.8,0.6,0.6,0,53,25.2,,132.88,"68,192.25",,,,2023,1,11,18,Wednesday
11/01/2023 19:00,7.8,0.3,0.3,0,51,27.5,,127.8,"66,528.75",,,,2023,1,11,19,Wednesday
11/01/2023 20:00,7.9,0,0,0,3,29.5,,114.56,"63,008.00",,,,2023,1,11,20,Wednesday
11/01/2023 21:00,7.3,0,0,0,3,31.5,,93.47,"59,739.75",,,,2023,1,11,21,Wednesday
11/01/2023 22:00,6.7,0,0,0,3,31.8,,91.71,"56,695.75",,,,2023,1,11,22,Wednesday
11/01/2023 23:00,6.1,0,0,0,0,32.8,,68.54,"54,000.50",,,,2023,1,11,23,Wednesday
12/01/2023 00:00,5.6,0,0,0,1,31,,19.88,"51,222.50",,,,2023,1,12,0,Thursday
12/01/2023 01:00,5.7,0,0,0,0,37.7,,5.55,"49,455.00",,,,2023,1,12,1,Thursday
12/01/2023 02:00,5.8,0,0,0,1,40.8,,4.69,"48,666.00",,,,2023,1,12,2,Thursday
12/01/2023 03:00,5.7,0,0,0,3,44,,0.1,"48,683.00",,,,2023,1,12,3,Thursday
12/01/2023 04:00,6.4,0.3,0.3,0,51,45.5,,2.03,"49,665.50",,,,2023,1,12,4,Thursday
12/01/2023 05:00,6.8,0,0,0,3,44.9,,24.94,"53,023.00",,,,2023,1,12,5,Thursday
12/01/2023 06:00,6.7,0,0,0,3,41.3,,85.72,"61,110.25",,,,2023,1,12,6,Thursday
12/01/2023 07:00,7.1,0,0,0,3,40.6,,111.55,"66,639.50",,,,2023,1,12,7,Thursday
12/01/2023 08:00,7.3,0,0,0,3,39.8,,106.83,"69,503.00",,,,2023,1,12,8,Thursday
12/01/2023 09:00,7.3,0.1,0.1,0,51,40.7,,97.83,"70,207.50",,,,2023,1,12,9,Thursday
12/01/2023 10:00,7.9,0.2,0.2,0,51,42.7,,84.74,"70,784.50",,,,2023,1,12,10,Thursday
12/01/2023 11:00,8.2,0.1,0.1,0,51,45.1,,87.38,"71,710.25",,,,2023,1,12,11,Thursday
12/01/2023 12:00,8.6,0.5,0.5,0,53,49.1,,75.88,"70,803.75",,,,2023,1,12,12,Thursday
12/01/2023 13:00,8.4,1.7,1.7,0,61,48.7,,81.84,"69,838.75",,,,2023,1,12,13,Thursday
12/01/2023 14:00,9,0.7,0.7,0,53,47,,88.2,"68,419.75",,,,2023,1,12,14,Thursday
12/01/2023 15:00,9.6,0,0,0,3,44.8,,95.18,"67,606.75",,,,2023,1,12,15,Thursday
12/01/2023 16:00,9.7,0,0,0,3,44.8,,99.08,"67,327.50",,,,2023,1,12,16,Thursday
12/01/2023 17:00,9.5,0,0,0,3,42.8,,112.01,"69,233.50",,,,2023,1,12,17,Thursday
12/01/2023 18:00,9.9,0,0,0,3,42.4,,119.49,"69,065.00",,,,2023,1,12,18,Thursday
12/01/2023 19:00,9.8,0,0,0,3,39.7,,100.79,"67,539.50",,,,2023,1,12,19,Thursday
12/01/2023 20:00,9.7,0.1,0.1,0,51,41.5,,99.35,"63,744.50",,,,2023,1,12,20,Thursday
12/01/2023 21:00,9.5,0.3,0.3,0,51,42,,84.77,"60,089.75",,,,2023,1,12,21,Thursday
12/01/2023 22:00,8.9,0.7,0.7,0,53,39.5,,70.43,"57,127.00",,,,2023,1,12,22,Thursday
12/01/2023 23:00,9,0.4,0.4,0,51,41.1,,39.57,"53,730.75",,,,2023,1,12,23,Thursday
13/01/2023 00:00,9,0.2,0.2,0,51,43,,32.64,"50,318.50",,,,2023,1,13,0,Friday
13/01/2023 01:00,9.2,0.3,0.3,0,51,45.3,,16.99,"48,803.50",,,,2023,1,13,1,Friday
13/01/2023 02:00,9.3,0.1,0.1,0,51,42.1,,9,"48,175.50",,,,2023,1,13,2,Friday
13/01/2023 03:00,9.1,0,0,0,3,38.2,,2.02,"48,215.50",,,,2023,1,13,3,Friday
13/01/2023 04:00,9,0,0,0,3,38.2,,2.61,"49,394.75",,,,2023,1,13,4,Friday
13/01/2023 05:00,8.9,0,0,0,3,38,,25.26,"52,549.50",,,,2023,1,13,5,Friday
13/01/2023 06:00,8.9,0,0,0,3,37.7,,54.74,"59,112.00",,,,2023,1,13,6,Friday
13/01/2023 07:00,8.9,0.1,0.1,0,51,38,,87.88,"65,091.00",,,,2023,1,13,7,Friday
13/01/2023 08:00,8.6,0,0,0,3,33.9,,105.95,"67,817.25",,,,2023,1,13,8,Friday
13/01/2023 09:00,8.5,0,0,0,3,30.9,,100.64,"68,323.75",,,,2023,1,13,9,Friday
13/01/2023 10:00,9.1,0.1,0.1,0,51,30,,94.85,"68,680.50",,,,2023,1,13,10,Friday
13/01/2023 11:00,9.3,0,0,0,1,33.1,,84.93,"68,927.00",,,,2023,1,13,11,Friday
13/01/2023 12:00,10.1,0,0,0,2,35.9,,76.53,"68,837.75",,,,2023,1,13,12,Friday
13/01/2023 13:00,9.4,0.2,0.2,0,51,40.4,,70.24,"67,816.00",,,,2023,1,13,13,Friday
13/01/2023 14:00,9.6,0,0,0,0,36.2,,73.55,"65,914.50",,,,2023,1,13,14,Friday
13/01/2023 15:00,9.3,0,0,0,0,38.5,,79.85,"65,402.25",,,,2023,1,13,15,Friday
13/01/2023 16:00,8.4,0,0,0,0,36.4,,85.31,"66,213.00",,,,2023,1,13,16,Friday
13/01/2023 17:00,7.8,0,0,0,0,38.6,,96.9,"68,577.50",,,,2023,1,13,17,Friday
13/01/2023 18:00,6.8,0.1,0.1,0,51,39.4,,96.97,"67,923.75",,,,2023,1,13,18,Friday
13/01/2023 19:00,6.9,1.1,1.1,0,55,37.8,,95.91,"64,353.50",,,,2023,1,13,19,Friday
13/01/2023 20:00,7.3,0.1,0.1,0,51,44.8,,84.94,"60,832.00",,,,2023,1,13,20,Friday
13/01/2023 21:00,7,0,0,0,3,42.6,,76.89,"57,323.00",,,,2023,1,13,21,Friday
13/01/2023 22:00,7.2,0,0,0,3,43.3,,76.51,"54,256.00",,,,2023,1,13,22,Friday
13/01/2023 23:00,7.4,0,0,0,3,44.4,,68.3,"51,075.00",,,,2023,1,13,23,Friday
14/01/2023 00:00,7.4,0,0,0,3,43.8,,25.68,"49,449.25",,,,2023,1,14,0,Saturday
14/01/2023 01:00,7.1,0,0,0,3,43.5,,34.62,"47,012.25",,,,2023,1,14,1,Saturday
14/01/2023 02:00,7.1,0,0,0,1,43.7,,44.7,"45,773.00",,,,2023,1,14,2,Saturday
14/01/2023 03:00,6.6,0,0,0,3,40.1,,41.23,"45,592.25",,,,2023,1,14,3,Saturday
14/01/2023 04:00,6.8,0,0,0,3,38.4,,40.7,"45,989.50",,,,2023,1,14,4,Saturday
14/01/2023 05:00,7,0,0,0,3,37.5,,40.68,"45,874.25",,,,2023,1,14,5,Saturday
14/01/2023 06:00,7,0,0,0,3,35.8,,45.1,"46,337.75",,,,2023,1,14,6,Saturday
14/01/2023 07:00,6.7,0,0,0,3,34.6,,53.14,"48,776.25",,,,2023,1,14,7,Saturday
14/01/2023 08:00,6.5,0,0,0,3,32.3,,52.34,"52,122.25",,,,2023,1,14,8,Saturday
14/01/2023 09:00,6.6,0,0,0,3,30.7,,54.16,"54,930.75",,,,2023,1,14,9,Saturday
14/01/2023 10:00,7.1,0,0,0,3,30,,50.47,"56,981.50",,,,2023,1,14,10,Saturday
14/01/2023 11:00,7.4,0,0,0,3,28.5,,55.01,"58,556.00",,,,2023,1,14,11,Saturday
14/01/2023 12:00,7.4,0,0,0,3,29.8,,48.91,"58,735.00",,,,2023,1,14,12,Saturday
14/01/2023 13:00,8.1,0,0,0,3,35.9,,25.25,"57,860.25",,,,2023,1,14,13,Saturday
14/01/2023 14:00,7.9,0,0,0,3,34,,13.42,"56,625.75",,,,2023,1,14,14,Saturday
14/01/2023 15:00,7.6,0,0,0,3,37.6,,9.05,"56,687.00",,,,2023,1,14,15,Saturday
14/01/2023 16:00,7.3,0.8,0.8,0,53,42,,9.04,"58,146.00",,,,2023,1,14,16,Saturday
14/01/2023 17:00,7,0.8,0.8,0,53,43.5,,11.04,"60,648.25",,,,2023,1,14,17,Saturday
14/01/2023 18:00,7,0.9,0.9,0,53,44.1,,13.69,"60,943.75",,,,2023,1,14,18,Saturday
14/01/2023 19:00,7.2,1.1,1.1,0,55,47.8,,6.84,"58,601.75",,,,2023,1,14,19,Saturday
14/01/2023 20:00,7.5,1.5,1.5,0,61,49.1,,9.03,"55,121.00",,,,2023,1,14,20,Saturday
14/01/2023 21:00,7.7,1.2,1.2,0,55,49.5,,9.07,"52,482.25",,,,2023,1,14,21,Saturday
14/01/2023 22:00,7.9,1.3,1.3,0,61,49.4,,5.9,"50,955.25",,,,2023,1,14,22,Saturday
14/01/2023 23:00,8.3,0.7,0.7,0,53,48.8,,5.19,"48,311.00",,,,2023,1,14,23,Saturday
15/01/2023 00:00,8.9,0,0,0,3,48.7,,3.94,"45,464.00",,,,2023,1,15,0,Sunday
15/01/2023 01:00,8.7,0,0,0,3,46.3,,1.71,"43,754.00",,,,2023,1,15,1,Sunday
15/01/2023 02:00,9.2,0,0,0,3,45.2,,4.1,"42,834.25",,,,2023,1,15,2,Sunday
15/01/2023 03:00,9.1,0,0,0,3,43.2,,2.65,"42,724.75",,,,2023,1,15,3,Sunday
15/01/2023 04:00,9.1,0.8,0.8,0,53,41.2,,2.87,"42,812.00",,,,2023,1,15,4,Sunday
15/01/2023 05:00,9,2.1,2.1,0,61,38.4,,4.01,"42,774.50",,,,2023,1,15,5,Sunday
15/01/2023 06:00,7.6,0.7,0.7,0,53,33.2,,1.58,"42,550.00",,,,2023,1,15,6,Sunday
15/01/2023 07:00,6.9,0.2,0.2,0,51,30.4,,1.74,"43,953.00",,,,2023,1,15,7,Sunday
15/01/2023 08:00,6.5,0.1,0.1,0,51,29.4,,9.08,"47,380.75",,,,2023,1,15,8,Sunday
15/01/2023 09:00,6.3,0.1,0.1,0,51,28.6,,10.31,"51,295.25",,,,2023,1,15,9,Sunday
15/01/2023 10:00,6.4,0,0,0,3,32.3,,9.01,"54,201.50",,,,2023,1,15,10,Sunday
15/01/2023 11:00,6.4,0,0,0,3,34.8,,8.03,"56,895.50",,,,2023,1,15,11,Sunday
15/01/2023 12:00,6.9,0,0,0,3,35,,6.76,"57,352.75",,,,2023,1,15,12,Sunday
15/01/2023 13:00,7.1,0,0,0,3,38,,0.42,"56,274.00",,,,2023,1,15,13,Sunday
15/01/2023 14:00,7.3,0,0,0,3,38.2,,0.29,"54,905.00",,,,2023,1,15,14,Sunday
15/01/2023 15:00,7.1,0,0,0,1,42.5,,0.32,"54,315.50",,,,2023,1,15,15,Sunday
15/01/2023 16:00,6.3,0,0,0,1,46.3,,0.46,"55,411.75",,,,2023,1,15,16,Sunday
15/01/2023 17:00,5.7,0,0,0,0,46.2,,1.25,"58,481.75",,,,2023,1,15,17,Sunday
15/01/2023 18:00,5.5,0,0,0,0,49.2,,26.95,"59,280.00",,,,2023,1,15,18,Sunday
15/01/2023 19:00,5.6,0,0,0,0,50.9,,25.27,"57,939.50",,,,2023,1,15,19,Sunday
15/01/2023 20:00,5.7,0,0,0,0,50.1,,12.17,"55,320.75",,,,2023,1,15,20,Sunday
15/01/2023 21:00,5.6,0,0,0,2,48,,19.69,"53,599.75",,,,2023,1,15,21,Sunday
15/01/2023 22:00,5.4,0,0,0,2,46,,32.14,"52,711.50",,,,2023,1,15,22,Sunday
15/01/2023 23:00,5.1,0,0,0,2,42.5,,37.47,"49,818.00",,,,2023,1,15,23,Sunday
16/01/2023 00:00,4.9,0,0,0,1,38.7,,60.01,"47,319.75",,,,2023,1,16,0,Monday
16/01/2023 01:00,5.4,0,0,0,2,38.2,,60.01,"45,568.50",,,,2023,1,16,1,Monday
16/01/2023 02:00,4.8,0,0,0,1,38.2,,62.72,"44,332.75",,,,2023,1,16,2,Monday
16/01/2023 03:00,4.2,0,0,0,0,36.2,,56.1,"44,191.00",,,,2023,1,16,3,Monday
16/01/2023 04:00,3.3,0,0,0,2,31.8,,63.3,"45,678.75",,,,2023,1,16,4,Monday
16/01/2023 05:00,2.6,0,0,0,2,28.6,,87,"49,775.75",,,,2023,1,16,5,Monday
16/01/2023 06:00,2,0,0,0,3,30,,154.63,"58,127.25",,,,2023,1,16,6,Monday
16/01/2023 07:00,2.2,0,0,0,2,30.9,,175.11,"64,309.25",,,,2023,1,16,7,Monday
16/01/2023 08:00,1.8,0,0,0,3,31.4,,185.99,"67,016.75",,,,2023,1,16,8,Monday
16/01/2023 09:00,2.4,0,0,0,3,29.5,,170,"67,415.00",,,,2023,1,16,9,Monday
16/01/2023 10:00,3.5,0,0,0,0,29.5,,150.2,"67,963.00",,,,2023,1,16,10,Monday
16/01/2023 11:00,4.7,0,0,0,0,22.6,,150.89,"68,696.25",,,,2023,1,16,11,Monday
16/01/2023 12:00,5.5,0,0,0,2,22.7,,147.04,"68,090.50",,,,2023,1,16,12,Monday
16/01/2023 13:00,6.5,0,0,0,3,21.9,,140.87,"67,147.75",,,,2023,1,16,13,Monday
16/01/2023 14:00,6.8,0,0,0,3,23.8,,141.24,"66,478.25",,,,2023,1,16,14,Monday
16/01/2023 15:00,6.3,0,0,0,3,31.8,,145.69,"66,600.50",,,,2023,1,16,15,Monday
16/01/2023 16:00,5.3,0,0,0,3,35.3,,150.81,"67,266.00",,,,2023,1,16,16,Monday
16/01/2023 17:00,4.6,0,0,0,3,36.3,,166.79,"69,608.75",,,,2023,1,16,17,Monday
16/01/2023 18:00,4.4,0,0,0,3,38.3,,173.72,"69,634.50",,,,2023,1,16,18,Monday
16/01/2023 19:00,4.1,0,0,0,3,37.7,,150.5,"68,007.00",,,,2023,1,16,19,Monday
16/01/2023 20:00,4.5,0,0,0,3,40.1,,136.97,"63,738.25",,,,2023,1,16,20,Monday
16/01/2023 21:00,4,0,0,0,3,40.4,,127.74,"60,909.00",,,,2023,1,16,21,Monday
16/01/2023 22:00,3.9,0,0,0,3,38.2,,123.24,"57,897.00",,,,2023,1,16,22,Monday
16/01/2023 23:00,3.7,0,0,0,3,37.6,,109.4,"54,697.00",,,,2023,1,16,23,Monday
17/01/2023 00:00,3.4,0,0,0,3,37.7,,98.24,"51,588.00",,,,2023,1,17,0,Tuesday
17/01/2023 01:00,3.6,0,0,0,1,36.9,,94.61,"49,594.75",,,,2023,1,17,1,Tuesday
17/01/2023 02:00,3.8,0,0,0,2,36.3,,91.91,"49,684.50",,,,2023,1,17,2,Tuesday
17/01/2023 03:00,3.8,0,0,0,3,34.7,,89.51,"49,743.75",,,,2023,1,17,3,Tuesday
17/01/2023 04:00,3.9,0,0,0,3,34.6,,91.77,"51,070.25",,,,2023,1,17,4,Tuesday
17/01/2023 05:00,3.7,0,0,0,3,33,,100,"54,377.50",,,,2023,1,17,5,Tuesday
17/01/2023 06:00,4.2,0.3,0.2,0.07,71,32.3,,116.96,"61,751.25",,,,2023,1,17,6,Tuesday
17/01/2023 07:00,4.2,0,0,0,1,37.7,,140.8,"67,314.50",,,,2023,1,17,7,Tuesday
17/01/2023 08:00,3.5,0,0,0,3,32.1,,151.96,"69,505.25",,,,2023,1,17,8,Tuesday
17/01/2023 09:00,4.3,0,0,0,2,38.2,,136.1,"69,456.25",,,,2023,1,17,9,Tuesday
17/01/2023 10:00,4.1,0,0,0,3,38.6,,126.17,"69,358.50",,,,2023,1,17,10,Tuesday
17/01/2023 11:00,4,0,0,0,3,39.3,,122.75,"69,665.00",,,,2023,1,17,11,Tuesday
17/01/2023 12:00,3.5,0.1,0.1,0,51,34.1,,116.07,"68,980.25",,,,2023,1,17,12,Tuesday
17/01/2023 13:00,4.2,0.1,0.1,0,51,30.1,,129.56,"67,535.00",,,,2023,1,17,13,Tuesday
17/01/2023 14:00,4.1,0.2,0.2,0,51,31.2,,146.05,"66,630.25",,,,2023,1,17,14,Tuesday
17/01/2023 15:00,3.8,0,0,0,0,24.9,,163.85,"65,080.50",,,,2023,1,17,15,Tuesday
17/01/2023 16:00,2.9,0,0,0,0,23.5,,180.05,"64,966.50",,,,2023,1,17,16,Tuesday
17/01/2023 17:00,1.5,0,0,0,0,22.4,,188.83,"68,152.50",,,,2023,1,17,17,Tuesday
17/01/2023 18:00,0.6,0,0,0,0,22.7,,176.9,"68,156.00",,,,2023,1,17,18,Tuesday
17/01/2023 19:00,-0.4,0,0,0,0,20.6,,175.56,"66,618.00",,,,2023,1,17,19,Tuesday
17/01/2023 20:00,-1.8,0,0,0,0,17.6,,154.02,"63,339.75",,,,2023,1,17,20,Tuesday
17/01/2023 21:00,-2.2,0,0,0,0,13.3,,146.26,"59,540.75",,,,2023,1,17,21,Tuesday
17/01/2023 22:00,-0.1,0,0,0,3,10.5,,139.94,"56,330.50",,,,2023,1,17,22,Tuesday
17/01/2023 23:00,0,0,0,0,3,9.1,,127.73,"52,948.25",,,,2023,1,17,23,Tuesday
18/01/2023 00:00,-2.6,0,0,0,3,13.2,,122.85,"50,608.00",,,,2023,1,18,0,Wednesday
18/01/2023 01:00,-1.9,0,0,0,3,2.9,,124.68,"48,990.00",,,,2023,1,18,1,Wednesday
18/01/2023 02:00,-4,0,0,0,3,5.5,,124.64,"48,606.25",,,,2023,1,18,2,Wednesday
18/01/2023 03:00,-3.6,0,0,0,3,8.7,,122.87,"48,099.50",,,,2023,1,18,3,Wednesday
18/01/2023 04:00,-2.2,0,0,0,3,14.2,,119.91,"49,099.00",,,,2023,1,18,4,Wednesday
18/01/2023 05:00,-2.3,0,0,0,3,16.3,,126.6,"52,567.00",,,,2023,1,18,5,Wednesday
18/01/2023 06:00,-2.2,0,0,0,3,16.4,,152.72,"58,817.50",,,,2023,1,18,6,Wednesday
18/01/2023 07:00,-1.5,0,0,0,3,18.9,,171.69,"64,622.50",,,,2023,1,18,7,Wednesday
18/01/2023 08:00,-1.1,0,0,0,3,19.9,,188.67,"67,289.25",,,,2023,1,18,8,Wednesday
18/01/2023 09:00,-0.5,0,0,0,3,19.7,,183.11,"68,164.25",,,,2023,1,18,9,Wednesday
18/01/2023 10:00,0.5,0.1,0,0.07,71,15.8,,161.25,"68,296.25",,,,2023,1,18,10,Wednesday
18/01/2023 11:00,1.3,0,0,0,3,16.3,,152.45,"68,226.25",,,,2023,1,18,11,Wednesday
18/01/2023 12:00,1.6,0.3,0,0.21,73,14.6,,140.87,"67,809.75",,,,2023,1,18,12,Wednesday
18/01/2023 13:00,1.8,0.4,0.1,0.21,73,11.2,,141.24,"66,863.25",,,,2023,1,18,13,Wednesday
18/01/2023 14:00,1.7,0.2,0.1,0.07,71,16.9,,142.33,"66,001.75",,,,2023,1,18,14,Wednesday
18/01/2023 15:00,1.3,0.1,0.1,0,51,17.3,,152.69,"65,215.50",,,,2023,1,18,15,Wednesday
18/01/2023 16:00,0.4,0.1,0.1,0,51,13.8,,153.81,"65,486.25",,,,2023,1,18,16,Wednesday
18/01/2023 17:00,-1.4,0,0,0,3,10.1,,164.64,"67,950.25",,,,2023,1,18,17,Wednesday
18/01/2023 18:00,-1.3,0,0,0,3,12.9,,158.96,"68,071.50",,,,2023,1,18,18,Wednesday
18/01/2023 19:00,-2,0,0,0,3,12.1,,133.55,"66,733.50",,,,2023,1,18,19,Wednesday
18/01/2023 20:00,-2.7,0,0,0,3,12.8,,137.48,"63,792.75",,,,2023,1,18,20,Wednesday
18/01/2023 21:00,-2.8,0,0,0,1,14.8,,131.47,"61,330.25",,,,2023,1,18,21,Wednesday
18/01/2023 22:00,-4,0,0,0,0,16.6,,128.99,"58,728.50",,,,2023,1,18,22,Wednesday
18/01/2023 23:00,-3.7,0,0,0,0,20.3,,112.68,"55,376.00",,,,2023,1,18,23,Wednesday
19/01/2023 00:00,-3.8,0,0,0,0,20.6,,111.53,"52,761.00",,,,2023,1,19,0,Thursday
19/01/2023 01:00,-2.7,0,0,0,0,19.6,,106.98,"51,262.75",,,,2023,1,19,1,Thursday
19/01/2023 02:00,-3.4,0,0,0,0,21.1,,104.97,"50,980.75",,,,2023,1,19,2,Thursday
19/01/2023 03:00,-3.3,0,0,0,0,22.7,,101.72,"51,064.25",,,,2023,1,19,3,Thursday
19/01/2023 04:00,-3.3,0,0,0,0,23.4,,99.14,"51,988.25",,,,2023,1,19,4,Thursday
19/01/2023 05:00,-3.3,0,0,0,0,25,,110.95,"54,878.25",,,,2023,1,19,5,Thursday
19/01/2023 06:00,-3.5,0,0,0,0,24.5,,118.22,"61,876.75",,,,2023,1,19,6,Thursday
19/01/2023 07:00,-3.4,0,0,0,0,25.7,,149.62,"66,798.00",,,,2023,1,19,7,Thursday
19/01/2023 08:00,-3.3,0,0,0,0,25.5,,159.93,"69,101.25",,,,2023,1,19,8,Thursday
19/01/2023 09:00,-2.6,0,0,0,0,26.8,,155.88,"69,383.00",,,,2023,1,19,9,Thursday
19/01/2023 10:00,-1.4,0,0,0,0,29.3,,154.81,"70,019.00",,,,2023,1,19,10,Thursday
19/01/2023 11:00,-0.1,0,0,0,0,20.1,,138.63,"70,587.00",,,,2023,1,19,11,Thursday
19/01/2023 12:00,1,0,0,0,0,19.3,,150.07,"69,940.75",,,,2023,1,19,12,Thursday
19/01/2023 13:00,1.8,0,0,0,0,22.7,,154.87,"69,729.25",,,,2023,1,19,13,Thursday
19/01/2023 14:00,2.1,0,0,0,3,24.6,,160.49,"67,672.00",,,,2023,1,19,14,Thursday
19/01/2023 15:00,2,0,0,0,3,23,,179.1,"66,984.25",,,,2023,1,19,15,Thursday
19/01/2023 16:00,1.4,0,0,0,3,22.7,,186.29,"67,186.50",,,,2023,1,19,16,Thursday
19/01/2023 17:00,1.2,0,0,0,3,25.4,,198.73,"69,622.75",,,,2023,1,19,17,Thursday
19/01/2023 18:00,1.1,0,0,0,3,26.1,,197.57,"69,451.00",,,,2023,1,19,18,Thursday
19/01/2023 19:00,1.1,0,0,0,3,24.1,,186.29,"67,915.25",,,,2023,1,19,19,Thursday
19/01/2023 20:00,0.8,0,0,0,3,21,,169.93,"63,954.50",,,,2023,1,19,20,Thursday
19/01/2023 21:00,-0.4,0,0,0,3,20.4,,159.77,"60,253.25",,,,2023,1,19,21,Thursday
19/01/2023 22:00,-0.9,0,0,0,2,18.5,,162.14,"57,172.00",,,,2023,1,19,22,Thursday
19/01/2023 23:00,-0.8,0,0,0,3,17.2,,139.5,"53,570.50",,,,2023,1,19,23,Thursday
20/01/2023 00:00,-0.5,0.2,0,0.14,71,15.9,,146.89,"51,398.25",,,,2023,1,20,0,Friday
20/01/2023 01:00,-1.8,0,0,0,3,17.4,,144.5,"49,571.00",,,,2023,1,20,1,Friday
20/01/2023 02:00,-2.6,0,0,0,0,18.1,,142.44,"48,749.50",,,,2023,1,20,2,Friday
20/01/2023 03:00,-3.5,0,0,0,1,16.6,,142.8,"48,899.50",,,,2023,1,20,3,Friday
20/01/2023 04:00,-3.9,0,0,0,2,13.7,,144.98,"49,874.50",,,,2023,1,20,4,Friday
20/01/2023 05:00,-3.5,0,0,0,1,14.1,,150.5,"53,023.25",,,,2023,1,20,5,Friday
20/01/2023 06:00,-3.4,0,0,0,1,16.1,,176.01,"59,028.25",,,,2023,1,20,6,Friday
20/01/2023 07:00,-3.7,0,0,0,0,15.3,,208.07,"64,593.75",,,,2023,1,20,7,Friday
20/01/2023 08:00,-4,0,0,0,1,14.2,,235.06,"67,380.50",,,,2023,1,20,8,Friday
20/01/2023 09:00,-2.3,0,0,0,1,12.6,,221.7,"67,519.50",,,,2023,1,20,9,Friday
20/01/2023 10:00,-0.4,0,0,0,0,9.4,,209.77,"68,038.00",,,,2023,1,20,10,Friday
20/01/2023 11:00,1.1,0,0,0,3,6.5,,201.52,"68,317.25",,,,2023,1,20,11,Friday
20/01/2023 12:00,1.9,0,0,0,3,5.1,,189.26,"67,593.75",,,,2023,1,20,12,Friday
20/01/2023 13:00,1.4,0,0,0,3,5.2,,181.63,"66,229.50",,,,2023,1,20,13,Friday
20/01/2023 14:00,1.6,0,0,0,3,3.3,,182.36,"64,756.25",,,,2023,1,20,14,Friday
20/01/2023 15:00,1.5,0,0,0,3,2.5,,192,"63,786.25",,,,2023,1,20,15,Friday
20/01/2023 16:00,0.6,0,0,0,3,2.7,,200,"63,931.25",,,,2023,1,20,16,Friday
20/01/2023 17:00,-1.3,0,0,0,0,4.8,,208.22,"66,079.50",,,,2023,1,20,17,Friday
20/01/2023 18:00,-2.6,0,0,0,3,6.7,,208.4,"66,047.25",,,,2023,1,20,18,Friday
20/01/2023 19:00,-3.1,0,0,0,3,7.6,,197,"64,170.50",,,,2023,1,20,19,Friday
20/01/2023 20:00,-3.8,0,0,0,2,11,,175.7,"60,478.25",,,,2023,1,20,20,Friday
20/01/2023 21:00,-3.9,0,0,0,3,13.8,,166.37,"56,965.75",,,,2023,1,20,21,Friday
20/01/2023 22:00,-3.4,0,0,0,3,16.8,,163.1,"54,347.25",,,,2023,1,20,22,Friday
20/01/2023 23:00,-3.2,0,0,0,3,17.4,,147.55,"51,887.25",,,,2023,1,20,23,Friday
21/01/2023 00:00,-1.6,0,0,0,3,14.8,,144.13,"49,678.25",,,,2023,1,21,0,Saturday
21/01/2023 01:00,-1.3,0,0,0,3,17.5,,140.06,"47,642.75",,,,2023,1,21,1,Saturday
21/01/2023 02:00,-1.3,0,0,0,3,19.3,,140.19,"46,492.50",,,,2023,1,21,2,Saturday
21/01/2023 03:00,-1.2,0,0,0,3,24.5,,133.74,"46,335.50",,,,2023,1,21,3,Saturday
21/01/2023 04:00,-1,0,0,0,3,22.9,,131.24,"46,257.00",,,,2023,1,21,4,Saturday
21/01/2023 05:00,-0.7,0,0,0,3,20.2,,132.06,"46,239.75",,,,2023,1,21,5,Saturday
21/01/2023 06:00,0,0,0,0,3,25.2,,130.47,"47,395.25",,,,2023,1,21,6,Saturday
21/01/2023 07:00,-0.2,0,0,0,3,29.3,,140.25,"50,258.25",,,,2023,1,21,7,Saturday
21/01/2023 08:00,-0.7,0,0,0,3,31.6,,152.48,"54,320.25",,,,2023,1,21,8,Saturday
21/01/2023 09:00,-0.2,0,0,0,3,31.1,,171.66,"57,898.50",,,,2023,1,21,9,Saturday
21/01/2023 10:00,1.4,0,0,0,3,34.9,,170.01,"59,892.75",,,,2023,1,21,10,Saturday
